asset_id_quote,rate,time,primary_coin
XMG,32216.494845360823,2018-03-28T16:52:30.8644704Z,BTC
XMR,41.12098065973534,2018-03-28T16:53:01.1272695Z,BTC
XMY,1324503.311258278,2018-03-28T16:52:42.8090291Z,BTC
XOT,11.658709014828595,2018-03-28T16:52:37.5372037Z,BTC
XPM,11522.728582128248,2018-03-28T16:53:01.1272695Z,BTC
XRP,13851.164626064046,2018-03-28T16:53:01.1272695Z,BTC
XSH,277777.77777777775,2018-03-28T16:51:42.9290000Z,BTC
XST,37230.081906180196,2018-03-28T16:52:55.9159016Z,BTC
XTZ,2515.723270440252,2018-03-28T16:52:46.2498851Z,BTC
XVC,28058.361391694725,2018-03-28T16:53:01.1272695Z,BTC
XVG,192585.45979778527,2018-03-28T16:52:31.3212172Z,BTC
XWC,100050.02501250626,2018-03-28T16:52:33.3881001Z,BTC
XZC,240.39039399985577,2018-03-28T16:52:59.1647437Z,BTC
YEE,591619.7068524353,2018-03-28T16:52:22.5700000Z,BTC
YOYOW,90456.80687471732,2018-03-28T16:52:59.0801769Z,BTC
ZAR,92152.23518083972,2018-03-28T16:53:02.6118028Z,BTC
ZCL,1950.9720718347917,2018-03-28T16:52:30.8644704Z,BTC
ZEC,37.442790651450196,2018-03-28T16:53:02.2836421Z,BTC
ZEN,443.4201439120077,2018-03-28T16:52:30.8644704Z,BTC
ZET,250265.0,2018-03-28T23:42:09.0000000Z,BTC
ZIL,161567.89763334006,2018-03-28T16:53:02.0860000Z,BTC
ZLA,35641.094181591376,2018-03-28T16:52:47.9730000Z,BTC
ZNY,292397.6608187134,2018-03-28T16:48:25.6421704Z,BTC
ZRX,12711.428821904508,2018-03-28T16:53:01.1272695Z,BTC
asset_id_quote,rate,time,primary_coin
1ST,43754.101947057534,2018-03-28T16:50:06.2296016Z,BTC
2GIVE,1282051.282051282,2018-03-28T16:52:45.9857995Z,BTC
ABT,12341.10823151919,2018-03-28T16:51:45.8064474Z,BTC
ABY,1223241.5902140674,2018-03-28T16:52:53.8751193Z,BTC
ACP,1142857.142857143,2018-03-28T16:49:57.1287592Z,BTC
ACT,32562.683165092803,2018-03-28T16:51:52.7100000Z,BTC
ADA,50308.13734121494,2018-03-28T16:52:34.4670592Z,BTC
ADT,250941.0288582183,2018-03-28T16:52:30.8644704Z,BTC
ADX,10909.289259804724,2018-03-28T16:52:52.8892634Z,BTC
AE,4832.668841367646,2018-03-28T16:52:52.4690000Z,BTC
AEON,4217.540751987516,2018-03-28T16:52:39.8094301Z,BTC
AGI,54614.964500273076,2018-03-28T16:51:58.8150000Z,BTC
AIDOC,203171.4320844941,2018-03-28T16:52:39.2536905Z,BTC
AION,3204.871404534893,2018-03-28T16:52:43.1740000Z,BTC
AIX,52015.604681404424,2018-03-28T16:52:14.2700000Z,BTC
ALT,376.75923013018917,2018-03-28T16:52:13.3682809Z,BTC
AMB,23983.69109005876,2018-03-28T16:52:56.1350000Z,BTC
AMP,23825.123592828637,2018-03-28T16:52:37.3683765Z,BTC
ANT,2430.990263883993,2018-03-28T16:52:30.8644704Z,BTC
APC,2247191.011235955,2018-03-28T16:51:37.8465389Z,BTC
APPC,19518.998373625585,2018-03-28T16:52:55.9140000Z,BTC
ARDR,30693.677102516882,2018-03-28T16:52:36.1251438Z,BTC
ARK,3190.4796088472,2018-03-28T16:52:30.8644704Z,BTC
ARN,6531.785300217181,2018-03-28T16:52:50.7010000Z,BTC
AST,28157.61782701298,2018-03-28T16:52:55.5520000Z,BTC
ATL,44444.444444444445,2018-03-28T16:51:10.5206941Z,BTC
ATN,18195.050946142648,2018-03-28T16:52:10.3090501Z,BTC
ATX,2380952.380952381,2018-03-28T16:52:48.1127567Z,BTC
AUD,10251.361959983336,2018-03-28T16:52:56.4236461Z,BTC
AUR,6941.070313042271,2018-03-28T16:52:46.3593826Z,BTC
AUTO,564971.7514124294,2018-03-28T16:49:05.0000000Z,BTC
AVH,934579.4392523364,2018-03-28T16:50:29.2769526Z,BTC
AVT,7586.102260658474,2018-03-28T16:52:56.0018706Z,BTC
AXIOM,694444.4444444445,2018-03-28T16:51:59.8638461Z,BTC
BASH,1612903.2258064516,2018-03-28T16:48:00.4976657Z,BTC
BAT,35730.23671281822,2018-03-28T16:52:33.7768952Z,BTC
BAY,186219.739292365,2018-03-28T16:52:51.4019427Z,BTC
BBP,3278688.524590164,2018-03-28T16:48:16.6043206Z,BTC
BCC,9.09509738325408,2018-03-28T16:52:36.3406268Z,BTC
BCD,337.95201081446436,2018-03-28T16:52:50.3600000Z,BTC
BCH,9.143435434607895,2018-03-28T16:52:56.0018706Z,BTC
BCN,3174603.1746031744,2018-03-28T16:52:55.8611128Z,BTC
BCPT,17565.43123133673,2018-03-28T16:52:51.3123905Z,BTC
BCX,1980198.0198019801,2018-03-28T16:51:17.6460065Z,BTC
BCY,29434.470750818593,2018-03-28T16:52:55.8611128Z,BTC
BEC,35599.8576005696,2018-03-28T16:48:15.3993135Z,BTC
BELA,91199.27040583675,2018-03-28T16:52:55.8611128Z,BTC
BGN,12428.473668073028,2018-03-28T16:52:56.5955386Z,BTC
BHD,64040.98623118796,2018-03-28T16:48:35.5108721Z,BTC
BITB,941176.4705882353,2018-03-28T16:52:30.8644704Z,BTC
BLITZ,12647.02162640698,2018-03-28T16:52:50.0915664Z,BTC
BLK,33008.74731803928,2018-03-28T16:52:44.0792844Z,BTC
BLOCK,492.46406859039547,2018-03-28T16:52:30.8644704Z,BTC
BLZ,24305.766543112353,2018-03-28T16:52:56.0240000Z,BTC
BNB,684.7321841244843,2018-03-28T16:52:55.9310000Z,BTC
BNT,3107.9548103370576,2018-03-28T16:52:30.8644704Z,BTC
BOLI,303030.30303030304,2018-03-28T16:51:36.7150383Z,BTC
BOS,67114.09395973154,2018-03-28T16:48:28.0000000Z,BTC
BPT,19825.535289452815,2018-03-28T16:48:53.0000000Z,BTC
BQX,2964.8297075936703,2018-03-28T16:52:55.9700000Z,BTC
BRD,16033.3493666827,2018-03-28T16:52:32.1060000Z,BTC
BRK,43177.892918825564,2018-03-28T16:52:42.4677945Z,BTC
BRL,26221.931559431712,2018-03-28T16:52:56.7987100Z,BTC
BRX,10877.250231141568,2018-03-28T16:52:31.7479066Z,BTC
BSD,13934.369121438027,2018-03-28T16:52:49.9355610Z,BTC
BT2,141.70889591765012,2018-03-28T16:48:06.3349855Z,BTC
BTB,708.5264067791807,2018-03-28T16:52:33.1588306Z,BTC
BTC,1.0,2018-03-28T16:52:56.8768423Z,BTC
BTCD,133.47058558551043,2018-03-28T16:52:55.8611128Z,BTC
BTG,149.5050430381561,2018-03-28T16:52:56.4705271Z,BTC
BTM,14449.822989668377,2018-03-28T16:52:55.8611128Z,BTC
BTS,62441.461130190444,2018-03-28T16:52:55.8611128Z,BTC
BTX,1219.6311835301005,2018-03-28T16:50:10.0000000Z,BTC
BURST,460829.4930875576,2018-03-28T16:52:51.9401325Z,BTC
BYC,19111.323459149546,2018-03-28T16:52:55.9299875Z,BTC
CAD,10150.95809253495,2018-03-28T16:52:57.0487131Z,BTC
CALC,10526315.789473685,2018-03-28T16:51:19.6898619Z,BTC
CANN,199700.44932601097,2018-03-28T16:52:30.8644704Z,BTC
CAT,233918.12865497076,2018-03-28T16:48:02.5196071Z,BTC
CC,264900.66225165565,2018-03-28T16:49:09.6288677Z,BTC
CDT,189843.37921214997,2018-03-28T16:52:54.6990000Z,BTC
CFI,126342.38787113076,2018-03-28T16:52:33.3243634Z,BTC
CHAT,86311.14861212154,2018-03-28T16:52:56.0270000Z,BTC
CHF,7499.1521503696595,2018-03-28T16:52:57.1424992Z,BTC
CHSB,274536.71928620455,2018-03-28T16:50:54.6760000Z,BTC
CL,285714.28571428574,2018-03-28T16:49:56.0235793Z,BTC
CLAM,2165.3223623666972,2018-03-28T16:52:55.8611128Z,BTC
CLOAK,1425.7504794085987,2018-03-28T16:52:41.9626881Z,BTC
CMPCO,900900.900900901,2018-03-28T16:52:26.0000000Z,BTC
CMT,78942.1748569173,2018-03-28T16:52:56.6920000Z,BTC
CND,111141.98388441233,2018-03-28T16:52:54.8750000Z,BTC
CNT,1652892.561983471,2018-03-28T16:49:15.7652101Z,BTC
CNY,49548.037650747625,2018-03-28T16:52:57.2518583Z,BTC
COVAL,1290322.5806451612,2018-03-28T16:52:32.4597342Z,BTC
CRB,49689.44099378882,2018-03-28T16:52:30.8644704Z,BTC
CRW,5801.13702285648,2018-03-28T16:52:53.9023712Z,BTC
CTR,18408.57839753325,2018-03-28T16:52:56.7780000Z,BTC
CTX,645161.2903225806,2018-03-28T16:48:12.2692927Z,BTC
CURE,31402.103940964043,2018-03-28T16:52:31.3089334Z,BTC
CVC,31496.062992125986,2018-03-28T16:52:30.8644704Z,BTC
CXO,195312.5,2018-03-28T16:49:05.0000000Z,BTC
CZK,161787.115902642,2018-03-28T16:52:57.4550069Z,BTC
DASH,22.305704508416515,2018-03-28T16:52:55.8611128Z,BTC
DAT,123114.80455524777,2018-03-28T16:52:57.4393802Z,BTC
DATA,117647.05882352941,2018-03-28T16:50:06.0870932Z,BTC
DAY,3787.878787878788,2018-03-28T16:49:01.8640046Z,BTC
DBC,170568.41925717454,2018-03-28T16:49:53.7100000Z,BTC
DCN,20000000.0,2018-03-28T16:50:40.0000000Z,BTC
DCR,171.24541222837803,2018-03-28T16:52:30.8644704Z,BTC
DCT,19954.105557218398,2018-03-28T16:52:30.8644704Z,BTC
DDD,50012.50312578145,2018-03-28T16:50:13.2743121Z,BTC
DEM,423728.81355932204,2018-03-28T16:50:26.2481141Z,BTC
DENT,744878.95716946,2018-03-28T16:49:14.4715306Z,BTC
DGB,366658.8584337497,2018-03-28T16:52:55.8611128Z,BTC
DGD,26.315443217852398,2018-03-28T16:52:56.9530000Z,BTC
DKK,47346.01903720667,2018-03-28T16:52:57.6425259Z,BTC
DLT,42725.91326639607,2018-03-28T16:52:56.9330000Z,BTC
DMC,5714285.714285715,2018-03-28T16:50:25.4438734Z,BTC
DMD,1117.7555468619014,2018-03-28T16:52:30.8644704Z,BTC
DMT,7301.668431236538,2018-03-28T16:49:43.9409157Z,BTC
DNA,36663.611365719524,2018-03-28T16:48:10.3823449Z,BTC
DNT,122249.38875305624,2018-03-28T16:52:53.9004545Z,BTC
DOGE,2535331.7530727168,2018-03-28T16:52:55.8611128Z,BTC
DOLLAR,262812.0893561104,2018-03-28T16:51:48.9272350Z,BTC
DOPE,126502.2137887413,2018-03-28T16:52:30.8644704Z,BTC
DPY,9918.175055789734,2018-03-28T16:49:51.0918106Z,BTC
DRGN,10789.814415192059,2018-03-28T16:52:06.0000000Z,BTC
DSH,22.326910625376765,2018-03-28T16:52:57.3143772Z,BTC
DTA,746993.3517591694,2018-03-28T16:48:26.5099200Z,BTC
DTB,15451.174289245982,2018-03-28T16:52:30.8644704Z,BTC
DYN,4929.143561306223,2018-03-28T16:52:30.8644704Z,BTC
EBST,66050.19815059446,2018-03-28T16:52:30.8644704Z,BTC
ECH,19445.794846864366,2018-03-28T16:49:36.1600000Z,BTC
ECOB,432900.4329004329,2018-03-28T16:49:23.7246076Z,BTC
EDG,11525.716755510733,2018-03-28T16:52:30.8644704Z,BTC
EDO,4946.944025328354,2018-03-28T16:52:57.6112715Z,BTC
EFL,57537.399309551205,2018-03-28T16:52:34.7886983Z,BTC
EGC,45146.72686230249,2018-03-28T16:52:30.8644704Z,BTC
EGOLD,600600.6006006006,2018-03-28T16:51:22.4599199Z,BTC
EKO,191656.2453583253,2018-03-28T16:50:19.9800000Z,BTC
EL,161290.32258064515,2018-03-28T16:48:13.7212058Z,BTC
ELE,322580.6451612903,2018-03-28T16:49:05.5792197Z,BTC
ELF,12210.01221001221,2018-03-28T16:52:57.6112715Z,BTC
ELI,584795.3216374269,2018-03-28T16:51:28.7839400Z,BTC
ELIX,40281.97381671702,2018-03-28T16:49:46.4591687Z,BTC
EMC,2814.5625466161923,2018-03-28T16:52:39.3684409Z,BTC
EMC2,45146.11759400198,2018-03-28T16:52:55.8611128Z,BTC
EMD,749063.670411985,2018-03-28T16:50:09.1454606Z,BTC
ENG,4846.722403974312,2018-03-28T16:52:37.3413644Z,BTC
ENJ,61387.354205033764,2018-03-28T16:52:56.3130000Z,BTC
ENRG,89285.71428571429,2018-03-28T16:52:47.9630684Z,BTC
ENT,94029.14903620123,2018-03-28T16:51:26.2448260Z,BTC
EOS,1281.8006735862539,2018-03-28T16:52:57.6737795Z,BTC
EOT,1739130.4347826086,2018-03-28T16:48:01.3548409Z,BTC
ERC,22941.041523285156,2018-03-28T16:52:30.8644704Z,BTC
ERO,152671.75572519083,2018-03-28T16:50:58.4717327Z,BTC
ESP,22222222.222222224,2018-03-28T16:49:10.0527552Z,BTC
ETC,491.2460946419631,2018-03-28T16:52:57.9863382Z,BTC
ETH,17.621839112246146,2018-03-28T16:52:57.9863382Z,BTC
ETHG,57753.39301183945,2018-03-28T16:49:03.7551843Z,BTC
ETHOS,2726.169867644453,2018-03-28T16:48:24.7202580Z,BTC
ETP,9704.02717127608,2018-03-28T16:52:38.9839557Z,BTC
EUR,6353.790951344621,2018-03-28T16:52:58.1113261Z,BTC
EVX,6339.833226617701,2018-03-28T16:52:54.3180000Z,BTC
EXC,2631578.947368421,2018-03-28T16:51:36.2270053Z,BTC
EXCL,8296.173390023852,2018-03-28T16:52:39.5907852Z,BTC
EXP,4805.358656459976,2018-03-28T16:52:57.9863382Z,BTC
FAIR,31857.279388340237,2018-03-28T16:52:30.8644704Z,BTC
FCT,330.45261268227557,2018-03-28T16:52:57.9863382Z,BTC
FLDC,579710.1449275363,2018-03-28T16:52:45.9234196Z,BTC
FLIXX,133689.83957219252,2018-03-28T16:50:44.7830000Z,BTC
FLO,102418.4569525097,2018-03-28T16:52:57.9863382Z,BTC
FOTA,148038.49000740194,2018-03-28T16:50:58.1756301Z,BTC
FRD,240963.85542168675,2018-03-28T16:52:30.1388099Z,BTC
FTC,35242.290748898675,2018-03-28T16:52:30.8644704Z,BTC
FUEL,113410.83073433513,2018-03-28T16:52:56.7080000Z,BTC
FUN,210970.4641350211,2018-03-28T16:52:57.5018973Z,BTC
GAM,1151.0857616446713,2018-03-28T16:52:30.8644704Z,BTC
GAME,6156.747123931513,2018-03-28T16:52:57.9863382Z,BTC
GAS,427.6419183161172,2018-03-28T16:52:57.9863382Z,BTC
GAT,966183.5748792271,2018-03-28T16:48:00.6590000Z,BTC
GBG,161943.3198380567,2018-03-28T16:52:30.8644704Z,BTC
GBP,5566.475645530968,2018-03-28T16:52:58.2988457Z,BTC
GBX,999.4303247149124,2018-03-28T16:48:04.0000000Z,BTC
GBYTE,40.33564093535124,2018-03-28T16:52:51.0802766Z,BTC
GEO,4498.526732495108,2018-03-28T16:52:30.8644704Z,BTC
GHS,149812.73408239702,2018-03-28T16:52:20.3726049Z,BTC
GLD,95648.01530368245,2018-03-28T16:52:30.8644704Z,BTC
GNO,117.65111070062576,2018-03-28T16:52:57.9863382Z,BTC
GNT,31611.011771615802,2018-03-28T16:52:57.9863382Z,BTC
GNX,20678.2464846981,2018-03-28T16:51:36.1950000Z,BTC
GOLOS,129533.67875647669,2018-03-28T16:52:41.4381355Z,BTC
GRC,195503.4213098729,2018-03-28T16:52:30.8644704Z,BTC
GRS,21541.278474877483,2018-03-28T16:52:30.8644704Z,BTC
GTO,35650.623885918,2018-03-28T16:48:16.4180007Z,BTC
GUN,2020202.0202020202,2018-03-28T16:52:20.0769328Z,BTC
GUP,38804.81179666278,2018-03-28T16:52:42.4667418Z,BTC
GVT,318.77590054191904,2018-03-28T16:52:58.0180000Z,BTC
GXS,2723.3115468409587,2018-03-28T16:52:56.4510000Z,BTC
HAC,281690.1408450704,2018-03-28T16:49:55.0233558Z,BTC
HAT,3249.0212323537535,2018-03-28T16:48:16.5990000Z,BTC
HKD,61821.785449253606,2018-03-28T16:52:58.6426320Z,BTC
HKN,3559.98576005696,2018-03-28T16:48:23.1936946Z,BTC
HMC,258064.51612903227,2018-03-28T16:51:30.8515336Z,BTC
HMQ,53973.82269599244,2018-03-28T16:52:52.8868499Z,BTC
HOT,284495.0213371266,2018-03-28T16:50:00.1682187Z,BTC
HPB,3149.6062992125985,2018-03-28T16:48:31.4000000Z,BTC
HRK,47291.96615876507,2018-03-28T16:52:58.6738859Z,BTC
HSR,1264.3123801455013,2018-03-28T16:51:44.6500000Z,BTC
HST,11902.636433970125,2018-03-28T16:51:42.3600000Z,BTC
HUC,65487.88474132286,2018-03-28T16:52:57.9863382Z,BTC
HUF,1985705.9633841661,2018-03-28T16:52:58.7207663Z,BTC
HYP,5.6e-07,2018-03-28T22:22:31.0000000Z,BTC
ICE,154440.15444015444,2018-03-28T16:52:11.5279182Z,BTC
ICN,8583.690987124464,2018-03-28T16:52:23.8320631Z,BTC
ICX,2780.2877597831375,2018-03-28T16:52:58.0970000Z,BTC
IDR,108387419.49488807,2018-03-28T16:52:58.8145237Z,BTC
IGNIS,91407.67824497257,2018-03-28T16:52:30.8644704Z,BTC
ILS,27546.737906177004,2018-03-28T16:52:58.8145237Z,BTC
INCNT,31565.656565656565,2018-03-28T16:52:30.8644704Z,BTC
INDI,833333.3333333334,2018-03-28T16:52:00.9325690Z,BTC
ING,77911.95948578107,2018-03-28T16:48:55.8150000Z,BTC
INK,115008.62564692352,2018-03-28T16:48:27.4622554Z,BTC
INN,7928.327915642591,2018-03-28T16:50:36.8338186Z,BTC
INR,513410.88187393144,2018-03-28T16:52:58.8145237Z,BTC
INS,5992.509363295881,2018-03-28T16:52:57.9180000Z,BTC
IOC,6963.788300835655,2018-03-28T16:52:30.8644704Z,BTC
ION,3391.957668368299,2018-03-28T16:52:55.0414621Z,BTC
IOP,4723.107804935647,2018-03-28T16:52:30.8644704Z,BTC
IOST,309837.3353989156,2018-03-28T16:52:57.8130000Z,BTC
IOTA,6579.488444773418,2018-03-28T16:52:58.9395392Z,BTC
IPBC,34800.76561684357,2018-03-28T16:48:35.4923809Z,BTC
IQT,110803.32409972299,2018-03-28T16:51:25.6198968Z,BTC
IRL,1492537.3134328357,2018-03-28T16:50:10.1478509Z,BTC
ITC,8753.501400560224,2018-03-28T16:52:17.1180000Z,BTC
IXC,69565.21739130435,2018-03-28T16:49:47.9574942Z,BTC
IXT,25974.025974025975,2018-03-28T16:49:47.9433393Z,BTC
JNT,29116.319697190276,2018-03-28T16:49:27.2852467Z,BTC
JPY,836193.7371007528,2018-03-28T16:52:59.0489253Z,BTC
KCS,3051.2456710452043,2018-03-28T16:52:01.9060000Z,BTC
KDC,465116.27906976745,2018-03-28T16:52:19.0627140Z,BTC
KEY,963855.421686747,2018-03-28T16:52:13.3406095Z,BTC
KICK,135823.42954159592,2018-03-28T16:52:47.2678502Z,BTC
KMD,2879.189220315559,2018-03-28T16:52:30.8644704Z,BTC
KNC,6674.453529117303,2018-03-28T16:50:39.1371568Z,BTC
KORE,3384.037495135446,2018-03-28T16:52:30.8644704Z,BTC
KRW,8396694.055976685,2018-03-28T16:52:59.2676976Z,BTC
LA,45243.750706933606,2018-03-28T16:52:29.8770000Z,BTC
LBC,37167.81267422412,2018-03-28T16:52:44.4209450Z,BTC
LCC,47203.20981826764,2018-03-28T16:52:27.8970000Z,BTC
LEND,150037.50937734434,2018-03-28T16:52:56.1310000Z,BTC
LEO,250758.25,2018-03-28T23:40:58.0000000Z,BTC
LET,213375.43942004556,2018-03-28T16:52:27.6150000Z,BTC
LGD,20548.648926333095,2018-03-28T16:52:30.8644704Z,BTC
LIGHT,7843137.2549019605,2018-03-28T16:51:25.7602915Z,BTC
LINDA,3636363.6363636362,2018-03-28T16:49:00.5651711Z,BTC
LINK,22759.601706970127,2018-03-28T16:52:58.5970000Z,BTC
LMC,168491.99663016008,2018-03-28T16:52:30.8644704Z,BTC
LOC,8230.45267489712,2018-03-28T16:50:42.3720831Z,BTC
LOCI,82953.1314807134,2018-03-28T16:50:24.3857067Z,BTC
LOT,-2.0000000200000003,2018-03-28T16:49:05.5667128Z,BTC
LRC,18455.29205499677,2018-03-28T16:52:30.8644704Z,BTC
LSK,815.1139686271673,2018-03-28T16:52:59.0958043Z,BTC
LTC,59.28003966589894,2018-03-28T16:52:59.4083376Z,BTC
LUN,822.0304151253596,2018-03-28T16:52:41.7943751Z,BTC
LUNA,146735.1430667645,2018-03-28T16:50:28.2213257Z,BTC
MAG,653594.7712418301,2018-03-28T16:50:54.0000000Z,BTC
MAID,29730.935037906944,2018-03-28T16:52:59.0958043Z,BTC
MANA,99403.57852882704,2018-03-28T16:52:30.8644704Z,BTC
MANNA,641025.641025641,2018-03-28T16:52:54.5500000Z,BTC
MCO,1402.05260501374,2018-03-28T16:52:55.9929641Z,BTC
MDA,9262.475396549728,2018-03-28T16:52:57.3390000Z,BTC
MDS,76306.75314765357,2018-03-28T16:51:23.3974957Z,BTC
MEE,151613.93028791485,2018-03-28T16:52:57.2920000Z,BTC
MEME,37498.82816161995,2018-03-28T16:52:35.3419864Z,BTC
MER,46882.32536333802,2018-03-28T16:52:30.8644704Z,BTC
MINEX,613496.9325153375,2018-03-28T16:50:41.3718096Z,BTC
MLM,147601.47601476015,2018-03-28T16:52:42.7700000Z,BTC
MLN,125.20617132054538,2018-03-28T16:52:42.1550338Z,BTC
MNE,47080.97928436912,2018-03-28T16:50:20.2671580Z,BTC
MNX,282.49026467925347,2018-03-28T16:51:29.0075887Z,BTC
MOBI,118413.26228537597,2018-03-28T16:48:39.5729521Z,BTC
MOD,3291.9101308534277,2018-03-28T16:52:31.1690000Z,BTC
MOF,38087.98324128737,2018-03-28T16:51:55.9868487Z,BTC
MOIN,54960.15388843089,2018-03-28T16:52:39.2039071Z,BTC
MONA,2313.315443693902,2018-03-28T16:52:30.8644704Z,BTC
MRT,55157.19801434087,2018-03-28T16:50:56.4420208Z,BTC
MSD,436681.22270742356,2018-03-28T16:50:02.0398916Z,BTC
MTH,73367.57153338224,2018-03-28T16:52:58.4510000Z,BTC
MTL,1779.1220032913757,2018-03-28T16:52:58.6800000Z,BTC
MUE,65338.12479581836,2018-03-28T16:52:30.8644704Z,BTC
MUSIC,589101.620029455,2018-03-28T16:52:30.8644704Z,BTC
MWAT,310559.0062111801,2018-03-28T16:51:29.9210000Z,BTC
MXN,144697.7346362226,2018-03-28T16:52:59.7990044Z,BTC
MXT,12313.754463735993,2018-03-28T16:52:55.6900000Z,BTC
MYR,30385.094611062308,2018-03-28T16:52:59.7990044Z,BTC
NANO,1199.580146948568,2018-03-28T16:52:54.7810000Z,BTC
NAS,1251.102534108183,2018-03-28T16:51:43.0401991Z,BTC
NAV,7656.381594058648,2018-03-28T16:52:30.8644704Z,BTC
NBT,16583.06040379752,2018-03-28T16:52:48.8726792Z,BTC
NCASH,251414.20490257698,2018-03-28T16:52:57.5240000Z,BTC
NEBL,810.8984755108661,2018-03-28T16:52:58.0000000Z,BTC
NEO,138.88285560079888,2018-03-28T16:52:59.0958043Z,BTC
NEOS,3425.937932218515,2018-03-28T16:52:59.0958043Z,BTC
NETKO,82270.67050596462,2018-03-28T16:50:49.3939165Z,BTC
NEWB,2409638.5542168673,2018-03-28T16:49:29.9212284Z,BTC
NGN,2847895.25,2018-03-28T16:52:40.0783808Z,BTC
NLG,85579.80316645272,2018-03-28T16:52:30.8644704Z,BTC
NMC,5146.15067929189,2018-03-28T16:52:59.0958043Z,BTC
NMR,587.3939386819468,2018-03-28T16:52:38.5264057Z,BTC
NOK,61267.71178758806,2018-03-28T16:52:59.9553013Z,BTC
NSR,22222222.222222224,2018-03-28T16:49:20.6290000Z,BTC
NTK,26413.10089804543,2018-03-28T16:48:24.3209834Z,BTC
NULS,3084.8249747429954,2018-03-28T16:52:57.2550000Z,BTC
NXC,61442.94681138832,2018-03-28T16:52:59.0958043Z,BTC
NXS,5008.765339343851,2018-03-28T16:52:30.8644704Z,BTC
NXT,61340.28523232633,2018-03-28T16:52:40.5112553Z,BTC
NZD,10849.550198324738,2018-03-28T16:53:00.0490297Z,BTC
OAX,14345.144168698895,2018-03-28T16:52:53.6670000Z,BTC
OC,1754385.9649122807,2018-03-28T16:52:57.3299940Z,BTC
OK,64123.11638345624,2018-03-28T16:52:47.9491584Z,BTC
OMG,808.7008784360212,2018-03-28T16:52:59.0489253Z,BTC
OMNI,322.3318445797812,2018-03-28T16:52:59.0958043Z,BTC
ONG,72542.61878853827,2018-03-28T16:52:10.9700000Z,BTC
ONT,3050.338206248618,2018-03-28T16:52:58.8440000Z,BTC
OST,46948.94405657855,2018-03-28T16:52:58.8330000Z,BTC
OTX,253164.55696202532,2018-03-28T16:49:00.5640104Z,BTC
PARETO,364963.503649635,2018-03-28T16:52:35.4054827Z,BTC
PART,743.5607637856166,2018-03-28T16:52:46.1551598Z,BTC
PASC,10249.577204940297,2018-03-28T16:52:59.0958043Z,BTC
PAY,7649.646203863072,2018-03-28T16:52:30.8644704Z,BTC
PCOIN,123762.37623762376,2018-03-28T16:51:46.8094996Z,BTC
PEPECASH,261437.90849673204,2018-03-28T16:52:46.1286129Z,BTC
PHP,412206.65886730346,2018-03-28T16:53:00.2990579Z,BTC
PINK,448253.3411206839,2018-03-28T16:52:59.0958043Z,BTC
PIVX,1821.3526275288343,2018-03-28T16:52:33.8399802Z,BTC
PIZZA,5714285.714285715,2018-03-28T16:50:38.3831812Z,BTC
PKB,65616.79790026246,2018-03-28T16:52:30.8644704Z,BTC
PLAY,261780.10471204188,2018-03-28T16:52:59.2989523Z,BTC
PLBT,4098.276674658307,2018-03-28T16:51:57.6933411Z,BTC
PLN,26732.783364211908,2018-03-28T16:53:00.3928155Z,BTC
PND,3e-08,2018-03-28T21:11:57.0000000Z,BTC
PNX,408997.95501022495,2018-03-28T16:49:30.8430000Z,BTC
POA,17336.280501018507,2018-03-28T16:53:00.0360000Z,BTC
POE,244051.25076266017,2018-03-28T16:52:56.8670000Z,BTC
POLIS,2488.7384584753986,2018-03-28T16:49:40.1460018Z,BTC
POT,77652.6856832891,2018-03-28T16:52:59.0958043Z,BTC
POWR,23609.96340455672,2018-03-28T16:52:30.8644704Z,BTC
PPC,4450.477313691894,2018-03-28T16:52:59.9204747Z,BTC
PPT,531.7381189764042,2018-03-28T16:52:54.2690000Z,BTC
PPY,2128.6559666226744,2018-03-28T16:48:17.7157241Z,BTC
PRE,45045.045045045044,2018-03-28T16:49:14.6900981Z,BTC
PRL,7404.527868791766,2018-03-28T16:49:24.1755584Z,BTC
PROPY,9507.736920919398,2018-03-28T16:52:35.5929760Z,BTC
PST,47881.254488867606,2018-03-28T16:50:56.5695898Z,BTC
PTC,246913.58024691357,2018-03-28T16:52:40.6952228Z,BTC
PTOY,64164.260506897655,2018-03-28T16:52:41.8089839Z,BTC
PURA,22106.775726760254,2018-03-28T16:49:36.7081102Z,BTC
PXC,990099.0099009901,2018-03-28T16:50:35.3403324Z,BTC
QASH,12269.185939512914,2018-03-28T16:52:43.5700000Z,BTC
QBIC,21874.65820846549,2018-03-28T16:49:51.2408944Z,BTC
QLC,39474.98272969505,2018-03-28T16:51:27.0000000Z,BTC
QRK,1.41e-06,2018-03-28T22:59:31.0000000Z,BTC
QRL,8547.191179298703,2018-03-28T16:52:36.2570000Z,BTC
QSP,62839.716322564534,2018-03-28T16:52:56.6640000Z,BTC
QTUM,513.0507278907202,2018-03-28T16:52:30.8644704Z,BTC
QUN,296773.3319483911,2018-03-28T16:52:36.6713188Z,BTC
QWARK,89405.45373267769,2018-03-28T16:52:30.8644704Z,BTC
R,8563.84345294168,2018-03-28T16:52:02.0000000Z,BTC
RADS,2276.3487366264512,2018-03-28T16:52:30.8644704Z,BTC
RBY,19508.388607101053,2018-03-28T16:52:46.0780408Z,BTC
RCN,82085.21419696798,2018-03-28T16:52:59.2520708Z,BTC
